Cuisine,ReviewCount,Rating,RestaurantID
italian,336,3.5,kaKoMxfQ17N3IjCNmcjunw
italian,94,3.5,OmB4X44Ru8gjD6qgSNlXdg
italian,60,4,HCceFqcvzUbGFO5Bv6Q_pA
italian,113,3.5,GSZvuUdsCPisoNbttCqEvw
italian,52,4,PuJex8WQ5_Qym17HP03mXg
italian,388,3.5,clLjkdzKMfv6bZGeSrEsSw
italian,71,4,-WEs8Trhq6nZPMyTzrAn9Q
italian,109,3.5,n7m04vLBK5FCCJcFQ099TA
italian,187,3,FpRcx4WDN3CM1BtUZmh9DA
italian,169,3,o7Y1WT__Ea5PYSLZwxPSpw
italian,93,3.5,Sri_iECS9Si9n_XpKergnw
italian,120,3.5,TcFX3l4CxEkh8C8oHlsJ4w
italian,115,3.5,yXwzpfdsDQqg9k5odYonFw
italian,17,5,ddyYKrNWkdc5mudrmLaTvA
italian,84,4,PccEsrdFfkB3UsVndMspLQ
italian,170,3.5,q6ux26c-SfK-679y9lvVbw
italian,158,3,qZv3GwHh9VHhv9th-N7Wmg
italian,125,3.5,505bv6h3VnN6SekdHCr8Sw
italian,43,4,WbkM29ZUAJtsatHEPBZtAQ
italian,71,4,2Nwmd7-1d1rI6lb9QSSYYA
italian,86,4,FR_E9_Z3WG5HjeIUyTKSWw
italian,154,3.5,I0ysLuN8qsg8JNdTQzewjw
italian,99,4,0xS2Jj-RZuFQKgxEWuVxzA
italian,182,3.5,DKLbMLQHvggfIKw2jj6rnA
italian,134,4.5,DOmcM66qzKHbj-n1LTJyHQ
italian,118,3.5,uvQM9dckyv8RZB3hQYrKKw
italian,166,3.5,3vuc7Gz95kY83gzxq1wnxA
italian,179,4,pr_CLSHRCs2lWADPOKKxcw
italian,86,3.5,qYDoWRdntIApGW6fEUHWIQ
italian,99,4,HSKcCmRFqzqG542Hy_eftw
italian,347,2.5,0zxGc7hit7mFSk2o1PvIdQ
italian,29,4.5,plJ4BGHV0UIV4CATZpBtBA
italian,70,4,I0N_QtJy7sLiuW_vmvRIhg
italian,125,3.5,kmXcL7vE1RrkueK9I2UOTg
italian,190,3,xC8eaH4nUfK68hocZBfBUw
italian,93,3.5,HJg9TbpyWvb6-AFPdb7NCA
italian,100,3.5,tV5NNPI9f-BAB6FSl96CdQ
italian,51,4.5,hq09sqXaYiEogbTrrJ9X5g
italian,56,4,rtivWWzG0XjUuhSrwusTgQ
italian,152,4,bppjJw5J8Ht6WgGp1bzPtQ
italian,44,4.5,v3YA3DF9wKY_aWCKNdDEPg
italian,55,4.5,9DCZ8Ols3w1sfQBoKEq-hw
italian,33,4.5,OsEMa_QiTDiwSmoRmf8O3g
italian,254,3,gU6_qALmeWysg2YXMzMrtw
italian,54,4,hFHh32kbdAlYliFle0dF3w
italian,107,4.5,lTjmtiPVsXNnE_h7uzQr0Q
italian,148,3.5,PntYFpmgQjAuccjszMFbBw
italian,112,3.5,xEdAaZTNNHRZbvzBuSjcCg
italian,70,4,FNxOWxts63oDRKwy9Pbfzw
italian,144,3.5,B4Yd3Oh3clZFYh2LTdfdbQ
italian,142,3.5,Jsl8X_QjMLST0IyzTH4z5Q
italian,146,3.5,bJwcf-h06wX6Yo3kVkajww
italian,75,4,zGThJJhL82LDEUlUFALImQ
italian,406,3.5,2FP0l2DLhhXKFB6WIRsHhg
italian,115,3.5,Ogy4UZvXdGrzEldp6ssYoQ
italian,65,4,9W_dg9fvb-z8DBye2jfGiQ
italian,90,3.5,SJwnDYp53mHEbeZK2nXnbg
italian,241,4,rGQIi-BaMwwWvd_J4hOO5A
italian,31,4.5,UDctdHFr042j8-ZfG2Kf2Q
italian,50,4,fBDnGXpDXFAgpZDB0XDSvQ
italian,92,3.5,uQBlitra7XJTFJPXUGWBJw
italian,155,4,35TekDVXNNnWWz4tDvg-_w
italian,306,3.5,5gMH0Cu2KBDDOB4cdO0QfQ
italian,230,3,pwzLpR9ys1NkE3ppjT88MQ
italian,33,4,_PuFiGuRqAbc4QKd8LNsBQ
italian,23,4.5,bH6kFlRLtfIo2dtjs1gJ8g
italian,127,3,QaSVPHxr6lylSPUVMq8rVg
italian,24,4.5,3X3n5JtRZHwOlHnMkQTjfw
italian,217,2.5,tj2hUmq3mPYKs_NnzSu7_g
italian,170,3.5,uMO1DfoytP6Hw5bl_z7mDQ
italian,211,3.5,7gVN8BPaKz4vlmAnj8O0Aw
italian,149,4,H5d3Lgkk8onZ6tq0mUyvig
italian,217,3.5,i3IK1tCkwyXRx7VU1edlMQ
italian,18,5,qgY41g_eg0eNzewCXmKcaA
italian,44,3.5,qIBT522O1LEUIWt_5S4Dmw
italian,361,4,WNOUPEZ6J8SZVSaK6Q3e-A
italian,68,3.5,Jgaf3JmVaPokYB3ezbhjCQ
italian,52,3.5,LQcacQ7YYlPK2dMWWoy48Q
italian,23,4.5,ld2ZxHffG4iG_0oE3uxWhw
italian,31,4,rhCs1nF5KTNwx-4YeyoK3g
italian,65,3.5,NDTKx_u9cBqW2hJrFdW0ow
italian,52,4,ezu7Ai6ADfHDYCklvuipWA
italian,118,3,9GPRbrLHvPmLScQVw7L3KA
italian,289,2.5,xd8xlyBfI4Qe5O0zJn2J4g
italian,70,3.5,-neJTu9rpYM8-wjwA9WoIA
italian,31,3.5,3LNdlijyfwmKyf_KD1MAZg
italian,159,2.5,KZHeT-AgZnF6iYCVsucClg
italian,113,4,gfrkJA7Kh3k8Kyl7aJ0m1Q
italian,73,3.5,WzoZ9X0i3yk7izWkdckOkQ
italian,48,3.5,6osYYrn77CbYPUrSnJOTBQ
italian,75,3.5,jXcc7Ofp5b5Xwa3-NZc9Sw
italian,65,3,aDsUZs-esGEJVBFgAatucQ
italian,156,4,XWNamjD2mSpk56B6z1HT9w
italian,82,3,o1p8Jq04Mf_j_IQ4B8Tnnw
italian,47,3.5,QO3Cg4zLgiNiN8A-tf9Xdg
italian,29,4,kikXOpALcO9TueZ62M4YsQ
italian,22,5,Bk7METp9hGgm409E6EoBhw
italian,81,3,l-oj1yA5liiFEEwoi-1ELA
italian,30,4,xmkmMgoXjSZzMgo70nwgGQ
italian,58,4.5,lFquLytvPdPXfaPrxhL9fQ
italian,51,3.5,Jy2YUjWlAZHYFq07KFfBiA
italian,130,3,M358G7jMg0yn2nBB-v1O2Q
italian,263,2.5,HLvLgKNWjrTVvlK4iyZ9Vg
italian,32,4,Dbco6KVnx5QW3kotumu1WA
italian,60,3.5,nU9lEZpCnR7V_M14xV19NQ
italian,30,4,jHv7rAWtDG50AmZlGJGhqg
italian,63,3.5,I32XfrAZXTwkEavbnb9viQ
italian,29,4,FRp1NwIyp6tkDU986cJkXQ
italian,27,4,yIFI6afTRP-tBhY6WsUOPg
italian,63,3,d4Hj2XYnFLF0plMno5xp4Q
italian,22,4.5,EdnuIsyyDI51N1723Vd1HQ
italian,111,4,5DoCTugT9AF-P3VspApsyQ
italian,89,3,ipoJv9uuT3WgjeVozKUx8A
italian,210,3.5,YaHf6hp0jhSKG2t7LLmfJg
italian,31,4.5,T-RXDLq_VEv7s1_SooYIYQ
italian,49,4,BPtbFrgWhGIMe0tb9w8eEQ
italian,62,4,yQ7K4uFnxXxpBVbnOSR8kA
italian,104,3,hXIMuwoGoSKnvHdiMDkMnw
italian,54,3.5,VW24_7r4oZz-i4V_8VhrQw
italian,80,3.5,ulRvnTAkE8Msjc3fTmphVw
italian,31,5,xPmCy25F1-uq-1vAP_1TBQ
italian,52,4,kjppaBuFoxvC5oM4rbnQcQ
italian,53,4,nA5xgGuSzHxzfwUgMVuHjA
italian,56,4,iFuHNNBLQkeQOn0KoXHhUA
italian,109,3,-UcF6qcgG6a36tcYDCcWGw
italian,66,3.5,bmRbx7Fa5zerZQXvS29CMw
italian,99,3,Y7-Ko38e6vwoiCfGn1xEJA
italian,54,4,ECw0vk1IykU3QIX1okSXdA
italian,60,3.5,-MAZ8nAtKIIIXQ0_SqnXMw
italian,99,3,cg-WHaj-g-3NHnRCOEJKpA
italian,65,4,_xfW9vSlsqySASBWeUeFpQ
italian,58,4,wOq-Jt26jnFf_rhF4r5D6w
italian,77,3.5,Eat-uM_da1JVPxrTgK4mvA
italian,79,3.5,6bML3O-k5ciUu7-O1Vx7mw
italian,72,3.5,GKSWOzC-t8YRxT9VzYddFg
italian,47,4,uRFXDG0vmjKQ39DlGVn0dg
italian,38,4.5,NGzwDLroGL4JvG81BWliNw
italian,32,4.5,ZgIs3x73_b29wiwPMIiOnQ
italian,303,2.5,EkueKakBOazLteBREvD_qA
italian,87,3.5,JAWWRCjAjAIKOflewu2gFA
italian,36,4,v0hkLLp0W7Hdi0NOhuXvGQ
italian,142,3.5,lBrjawQm3MOvdrB3orT7dA
italian,65,3.5,hhqUkocxtcnILE4hKFCoPg
italian,57,4,4ixWiPyYysS2i8LAg4qzrQ
italian,75,3.5,pTWFuMYed409y99N0zY05Q
italian,81,3.5,M9D7n2aUqHw8KaS3WJXI3w
italian,201,3.5,hot1lIebdQNau05onRum7w
italian,42,4,PInk3_IFkANrG8zXQHGfxQ
italian,70,3.5,Rp-1kZ68rHia43PrOd3EEQ
italian,51,4,LdWyeeV8DuYINKVTghFwrg
italian,37,4,cp72DAW5Ndt9T625RNsMsg
italian,145,3,zIOtfTF0TVsmQS8XBOtsfg
italian,154,4.5,vYLP5X5b7w9hskxeRkk9eA
italian,187,3.5,M7bo7h-S4HqJfIYYghtXOQ
italian,60,3.5,XxZOE4Cq6ZBWGxZ4AVDNng
italian,37,4,D4eAXe5BnvTbNHGPidWYow
italian,114,3,VG6Lhgcq5AHP-kklGTCbTQ
italian,57,4,wXYSjd-tYEEFErI6RIDEYw
italian,34,4,mc6-ig757TzhPpJ7TV3pEQ
italian,56,4,M1DtTHfV7hstQypHpx9DqA
italian,101,3.5,DD-hzjrGrWQiymt0Ws751w
italian,103,3,QcAUwIn9BmUsRQu3URhgzA
italian,72,3.5,yA6X0jOWMJW0FRewgyUy9Q
italian,82,3.5,Pb2HqSO0SP8HymbZM099hg
italian,102,3.5,EZNw56hywTm1PJNYOMbfHQ
italian,56,4,SxevJa1nDYO4KXKSO1Mosw
italian,90,4.5,AhqWTf8ObRg1ZcNRV_vzIQ
italian,134,3.5,sAhSxnsrDuCXJOpoJcJ1fw
italian,238,4.5,D0LsGudLqLabXbhEPMkw6A
italian,176,4,0k6OrRfbWt5oVPI4JCztlw
italian,49,4,14nTZtIl6T6V2YX6B9_WaA
italian,59,4,G-b9kvnRh0pLi4fsdcmwjg
italian,27,4.5,1OQSFZYa7yqpVj6e4lf4lg
italian,74,4,elPjOCDb8WmOpaQEI-AAOw
italian,28,4.5,nD2R18RIFOLRRfMVdXJNJg
italian,119,3.5,oNJOIxuZlrTYFWwAFMTdkQ
italian,95,3.5,dsxgbkIKyu7x7JgpAKeZPA
italian,180,3,h_sq1vPUFjBs2nHb62slDg
italian,137,3,h8KFYWKeSsBe--9GzAayNw
italian,105,3.5,MfOl9uzuQj8Wl2g8NRYl0w
italian,201,4,I6Wg1NFYAAVzM2OpsdqcXA
italian,41,4.5,m3PS0tIaa0ChcP8Y5S-DrQ
italian,72,3.5,EU47dsc_vvByG3qPIMyRog
italian,23,4.5,COVGkASgKQ5aqIGn9evmgA
italian,125,3,5sjCvzf1ICjkgA8RAfWzqQ
italian,66,3.5,DJsoVgloRAOrsGM2HQKDoA
italian,99,3.5,rRZYQWB3QGqsaVkY1nT3SA
italian,60,4,wnJWDDKmo_NUUEGtzFM9lA
italian,56,4,oEjWa3AETzPQfM3S1wRiLA
italian,156,3,nYJzYoiENZdZW57a75H_Ww
italian,52,4,aHRcUI_UqFNV87GF7WRIDQ
italian,109,3.5,hnmnZmWkXdvmwEBTlnRA-Q
italian,103,3.5,wvn-FO-tY9_iWmA_OgMvEA
italian,159,3,z5-TEI72RVwwtWG4CEggLw
italian,45,4,hmwa4FyeLqwNTe6CNTA5tw
italian,82,3.5,_Klr6rynJ4b_oc7ehRPoZA
italian,110,3.5,24EmbJBGGGnbAOQEJljrrg
italian,31,4.5,bZZzJ2IJiL-ZAn6qen0-xA
italian,247,3.5,GVOjDvKHLoo21n3Uip1ETg
italian,69,3.5,J6LTk4EZZ4HM7ASkZQztbQ
italian,62,4,CseCPJgmN-DPKZNJk_9gTA
italian,98,3.5,cRfAN-SRlFuaSd-mp-9iiQ
italian,50,4,o1DJJkCqfKRMojvnJyh_JA
italian,274,2.5,xuxcE7fTiSTtYMgUoiXmow
italian,62,4,OHgGIQm3TLyBCi2oxgRYWg
italian,235,2.5,Z22s9SoQOndAey4_SULrvA
italian,79,3.5,xBtLIXu1YN9TnvlV4hTa1w
italian,54,4,vAMKgIUWCrYxjfhceCCNAQ
italian,169,3,fvclnHRzgEdD9sO-HoRdAQ
italian,123,3.5,LabSxRGo6IsFIiPKNLGKBw
italian,51,4,byye4kc-xGk8qCxR0ZuUdA
italian,202,4,bM4PzkeK9L5Lk2Zgsq0E0Q
italian,147,5,bf2gElKkOHClspvNWfdHQA
italian,39,4,vG0yzJh0hxs2SWAOT50Kqg
japanese,89,5,Je2MuObgrne2wSKhD5MZ0w
japanese,159,4.5,o5EIqc4LekAoeLHiYjzLqQ
japanese,475,4,6EArjn_iacj-yGVLTKWuEQ
japanese,402,4,8lYK0L12S3EPeJ0ZW2x9xA
japanese,206,4,i8F0fnempD5fTb2CxbwKDw
japanese,1248,3,FPuOTMD-dmXTFz3rUsEkMg
japanese,192,4,pTMnHb_W3sKqS8oCzjHdVA
japanese,211,4,ULDVJYTT-47RqbLtlR_FUA
japanese,633,3.5,aAse88crP7lBNMRJk-oWiA
japanese,695,3.5,_lo33Y5H84CY0-TLuIwlVg
japanese,461,3.5,hvrQQ0YWqgw0__OnofqXag
japanese,602,3.5,Mw3Se7wmcQzrxUQ-C3x54Q
japanese,247,4,YjDOSFuRWNp2d1znivWyIA
japanese,366,4,3Jr_9I2ouYHDNk8XWKdZ3w
japanese,447,3.5,03-WCL7HaShHkS5kAk6lVg
japanese,150,4,IYlO-XRwjZlUl0yoKY87cA
japanese,329,4,1rjxNwYpg0orCcZi0ku9Nw
japanese,247,4,EXEDl7BOLZksz3Uy_RVFhw
japanese,889,3.5,YfpFRkOx6rFcWsuvQpyMHA
japanese,379,4,Fb8vIbK7jc_6cTDJ4tOKTA
japanese,471,3.5,auqBQYuADVdWaTO-RNBeoA
japanese,588,3.5,Fv6ueSQwc_ITpXEhybHvtA
japanese,350,4,GcLvmAPTKDHGvXx2qAhqtQ
japanese,224,4,K54qUgd274Fj_LvHCjeSFw
japanese,293,4,alFl7eiu6Go-YxZAdp88Fw
japanese,489,3.5,a5H9p1B6m6WPVjakPylvdA
japanese,303,4,lIix5qMI4q5bfCTO4wxkgA
japanese,96,4.5,0nYfyel0UwlI1qXHOjTw0w
japanese,417,4,od-5v2v1HdGisEDAXotqeg
japanese,132,4.5,i-s1bcKdqQdm6JiVN0JRMA
japanese,306,4,iHwhkW0LLlu81ZCir-lFQA
japanese,327,4,d6r6Bx-FgNuPrY6-EpeoVQ
japanese,187,4.5,r6r-XK_wL02FQdAgaauTxg
japanese,309,4,T1bgtJcjtc-6xykWqBRfUw
japanese,83,5,e3JALGueMcc2eLXRK8HPNQ
japanese,363,3.5,xFp3xSQ43J-i7nmJfNBsZA
japanese,266,4,_IkMfWpOkQXRZtJAYJUJIw
japanese,365,4,-pab00ajP_NS1KGfILveYA
japanese,265,4,t7BIiUN0tFg33kySuuQ0aQ
japanese,284,4,HXLDYJ6Fznjn48VbE_8cow
japanese,71,4.5,XfHgiIsoo1Pr_v04bx9ptg
japanese,282,4,cOXYWZ_GTX-_ue_kveguRg
japanese,508,3.5,xUD5j3fq3CExLfyV-GhHPA
japanese,291,4,7MzisfVMYsZYTFJv9Unpzw
japanese,595,3.5,-8IxLBoKZj_ZdBUxXgS3UQ
japanese,413,3.5,HvgrpROomwRg-pATqaV8oQ
japanese,150,4,C5tqSSgVPfgtsJn3QnvDiQ
japanese,185,4.5,a7rM-AOM7_xi8AlWX-Thkg
japanese,234,4,BlzlywklvYdek5uk_NCX9g
japanese,81,4.5,8y8_xwiaBtCVYA4Jjx-5AQ
japanese,451,3.5,53y6b_-YaptXhlm2-STzeA
japanese,370,4,PTYUAAJbEmvIv4EsyRrcnA
japanese,441,4,vAxm4dekBCfaRNoBYbx6OQ
japanese,221,4,c6R_hvUwsqXX2MUXWtO94Q
japanese,246,4,MwtXOkRUndPU-ivbtLD-bQ
japanese,56,5,ynR4-QgEOsE7VhNfIWo73w
japanese,381,3.5,0lZeHrKy9DLfBxek_oR3Kg
japanese,218,4,KJTTqIxuB0BEsYxLaYyAZw
japanese,194,4,2YkqGzOldh-gcSSFkvP44Q
japanese,81,4.5,KrJ6m_TkxBAPPSNH-G7rvQ
japanese,103,4.5,n1xpGOPa7XRq4or7QLjzHw
japanese,258,4,Uu1wc7CrweSIB4B7FLdbwg
japanese,316,4,njmOPpVZxIseG262NPfspA
japanese,274,4,zm-PPnv9eAkWYFGpVg9kMg
japanese,180,4,xSQp3Bj7b52PntW4ygsHaQ
japanese,470,3.5,qU3ejLMndurKQTkM01gutg
japanese,139,4.5,QaEqD7q2GtmlovBOPC6yIQ
japanese,233,4,j-a8HUcsBJXHV2IfF786jw
japanese,183,4,rn6SmSqAYx2kLFIAxytMMQ
japanese,108,4,RH0oa1kJHJezBRHFFsfomg
japanese,512,3.5,NlgC8TjNuf8sy6qg2xpqsQ
japanese,547,3.5,dSTqi-b2mXb-cZhUHPezUg
japanese,215,4,VR7vl4qSerSyEMpHc0Bp9w
japanese,200,4,ldNAjLZ9sAM0PbPcJtz5Jg
japanese,318,3.5,1-7C5Kv8B8PiIbfL3_uHlw
japanese,211,4,GfC7pvsvhZX4-QAeZ3z_Vg
japanese,172,4,fqr2YzqzG7q1ZsuP2klxww
japanese,180,4,R-dUNNbtE0gJtK5iYjARJA
japanese,216,4,zJcxZQbTSAP3q4Fy-6WAyw
japanese,256,4,T2fE7hGS83Ba-QNCOqbK4A
japanese,193,4,UTLEGU4mLmB26DiX99Ggxw
japanese,303,4,7j6CGUCw93gEsYqSetCstw
japanese,147,4,jsJdz6pvyYZjtut9vkUwBw
japanese,249,4,0Lnp_fi3gI2bfJ8RcMDfjg
japanese,233,4,Clumryf360iOnwpZ2ML8aw
japanese,194,4,PuiSQqVdC38FhwXtWOPJzw
japanese,176,4,9dikwBwukRl26W6Jqo09nQ
japanese,92,4.5,vX0_qcuVXoeeH1_24I8lSA
japanese,113,4.5,6t5xWjPLWAjJV3YFMX_oaw
japanese,395,3.5,2TWVQBY6WvzvaU1taRXHCw
japanese,56,4.5,fDeC90b2ZqPQClL62jOUmw
japanese,286,3.5,g8i7ZoTri1fUGkaIM6fP9A
japanese,246,4,aK2ipD9K8-usBw_gkvvJuw
japanese,139,4,cZAh6BzEeMI5fofWeDvuhw
japanese,123,4,SUHJfh7H2NiQx8c5OWoAyQ
japanese,330,3.5,oKtDrJA7uaRvbrgBhF4Q5Q
japanese,285,3.5,TiBeYTtuJfTv616H1ZGpjQ
japanese,424,3.5,qF7MR9gKSkDrIA0ACw4TZw
japanese,141,4,s8W7-_v13OFJ-671FpL23w
japanese,263,3.5,oEZgjH40y-3SVYSD9tnUkQ
japanese,9278,4,44SY464xDHbvOcjDzRbKkQ
japanese,4787,4,-134ZvJ4lgiqx-sjRBWQ9g
japanese,2745,4,t1w4qyqyfEdTPhoy-5t3FA
japanese,3078,4,TN4RnyqHMSupRFot4Q-_EA
japanese,1925,4,7EaiwMVaNdQibSs0yYkE5Q
japanese,1692,4,klAhw3xLQi9GF1tf_HnS7w
japanese,1084,4.5,zGAQqDu0Ak2khVYs9WdQxw
japanese,1606,4,7iY35991NhQ1AShJZCNZgA
japanese,1501,4,5QgBCrAbXbM1ORiqZDrBPQ
japanese,1371,4,Lbs8QBRN1U7IYBo5Mcv-RQ
japanese,3829,3.5,HfJhenvKDi-ds8SUJFwrLg
japanese,1462,4,bB8dHfAEJrF5tNcHr0yJjA
japanese,1480,4,HZWHBfeuP4Fb6y8b8uqnbA
japanese,639,4.5,8fr5FYU1ip0phERt1mrekg
japanese,638,4.5,FlZ1zdVEKWv7dwqm8Uw8-w
japanese,1153,4,OLSSJIp8pu5UlugTF7tuHA
japanese,875,4,6qzNc9Z9DHYYleKqrW_K3g
japanese,885,4,DpZ7Xaub8Lhpg7VJdHaPpg
japanese,887,4,JhJLPp6KuBcD3CHCkEKJ_A
japanese,1293,4,eRtceh_W_yniAfCqJni5Bg
japanese,1533,4,raelHbSJ_gTo701c-KyXWg
japanese,1171,4,oTkzgr7hzOAdlP99Auj3GQ
japanese,1043,4,6lUsFj0KCao678o9L7QwUw
japanese,1130,4,J9UA6rzI5WW_cDGjwDnF5g
japanese,966,4,QR1YIRzFjd2bi5iBzT9zXg
japanese,371,4.5,nEkVibaTuIFEcTNtltFgJg
japanese,1158,4,YC-wGlO0oOkEIaCEDZv-ag
japanese,719,4,GlPJPpKvPR4d8dmcSEYpdA
japanese,1277,4,i8ejDDR4COtukAAA1Ls5fw
japanese,699,4,ZfuZ2byArGq-5j8zX8Afeg
japanese,1486,3.5,Ad3dUoLatOdNtB4LxfmmWg
japanese,1145,4,P_UREWCQxEYVbBa-KW_Wew
japanese,607,4,GpCZORguVJZGpd5GoL9Arg
japanese,427,4.5,TBp9gdS6xEbSQqffVZ7iag
japanese,1028,4,bJgl6cDIBIMlgrntQbxt1g
japanese,742,4,lxQ-tzFmL1tmUqZUN-CSRQ
japanese,943,4,eS9mTLlWwu_Ap2ROMQWPxg
japanese,556,4,BPZfuPvSxCfoppU4lPFm0Q
japanese,826,4,9jRwUN3z7k0seLOzWERVeg
japanese,424,4.5,ytABgZNWnFXQUjOYjh460A
japanese,845,4,m6sYBuozGY1JhnHlBf1Bzg
japanese,431,4.5,diCW3Pj1PTVRSyol_d7cZw
japanese,989,4,SxKvgnkMMZdhBJcxxKQnww
japanese,613,4,tT6teP3ZfCAfvdPdDoqG4A
japanese,879,4,KfaG5PoTEPpbODHBta9irw
japanese,1398,3.5,9xRIcn0jTyvWNH9aBO3oAA
japanese,971,4,dtk1Cstz5MHr-B1AOM_nXA
japanese,857,4,i9W3EVA6FjB6lWWSEmhndA
japanese,673,4,wjIyCBEpCG_HRp8veiI0YQ
japanese,590,4,wWmVAc4NnB3q0onYRM-RkA
japanese,733,3.5,tznio-FInuk87Y15Dgq5iw
japanese,925,3.5,wqYHhMnpdfUVGL5JI3Wi_A
japanese,372,4,MM5P9cKlzovYLcf5qf2SwQ
japanese,262,4.5,0vg2Z-HPwkyVVX613j2ysg
japanese,482,4,NRJq2BNcbjqAyxUB_bw7gw
japanese,486,4,HFn1sPqKSzvxaMk2n2ZtJw
japanese,621,4,EvAJBgBdgOt1jx1EufRN7w
japanese,664,4,oyyubJoK0VZ2V3a5sVJULg
japanese,206,4.5,YMh3vH--fzLqiOAyL_3T5w
japanese,184,4.5,WHXgDm3kcU-aONfjR8tX0A
japanese,506,4,OLY3Ppf7PHFeT0j_O6ptVg
japanese,376,4,itH4GH2Mw2D5n5kkQAtMog
japanese,386,4,VaL9GaBR_GR-q9d1VzJF3g
japanese,490,4,itblJyiTY2h2ACidLk66oA
japanese,225,4.5,LTfR_0NiS7OIRCfkaAJg9w
japanese,286,4.5,OFfZUS-nu6NDnsWe1B2bUQ
japanese,279,4,af_i3fBov6BCMSfp5rrAdg
japanese,643,4,8iSU_z2JkjjUEjm-Ur470w
japanese,164,4.5,cLxp5gIPWIhmvpmdPo7BsA
japanese,433,4,TeBthQZ2xpxyvXheS08ovw
japanese,347,4,je92kXXWjANmiN-dfwNapg
japanese,804,3.5,2f0EWTvp3YDtGNKEEXKKhA
japanese,216,4,6FZf17rNThWKoF4EU18wnw
japanese,530,4,W5RSIwNKBa7k0jeAs5KDYg
japanese,475,4,juoHZs-uMmqW4gQ1iISvxA
japanese,216,4.5,7xpbioe88rnW7JjzLEQeRg
japanese,665,3.5,0vSAR3Ym2fuehBvHSZyqIQ
japanese,759,3.5,uaFHoq-a5XqxF-bsOK9_Qg
japanese,333,4,HVwZqjXB39xb2wJeQBX8Gw
japanese,327,4,sLxHi6kOAEV6iqr45jzb_Q
japanese,357,4,d8qCvlsG3jwxQPZc_OGogQ
japanese,278,4,l_RAv09V67j-Hm9dyZxWhw
japanese,286,4,cL8TLMCbs2B-vgy3SFtPGg
japanese,485,4,wQU3LMmOPNzxL-ptOi_F5w
japanese,139,4.5,PBowYD8-vzqbv4yx0TilVg
japanese,213,4.5,AtUxlW7ltZb73ZXMwpkY_g
japanese,179,4.5,kN3rkbjvqkY62CDRYUVz4g
japanese,350,4,IkQGg0Tihg6cxUZcq9dtnQ
japanese,409,4,k4QfaFoqtpEZ1LZylJZqww
japanese,327,4,8NDTQb7JLHd4r0yDmpzjUA
japanese,400,4,zuiEL6WWZ0OXGS5whWfqGA
japanese,157,4.5,diz6_4TVSP6EdWEZCZ0Acg
japanese,469,3.5,0FOE_TW-91b9wN661lZMyQ
japanese,787,3.5,x593rd-PSjGje4Uks1FKEg
japanese,350,4,ynIx549QFj29o84y1RSGyw
japanese,183,4.5,XKDHsS8PevoEdFLNtt05FA
japanese,90,5,AFt1Qcec4_JNr6PWpkRYyw
japanese,268,4,kAM_S06FQlhtSSyrzrJb6w
japanese,323,4,u5V6wQQv3e4BmbyzUDYLNQ
japanese,218,4,EBIjeMlkgU12CyCcUDj-kg
japanese,1074,4,-J8VuX3wGrYSOBu2G0hMsw
japanese,990,4,ONQRhDuWv0e9R5xOiI7YAA
japanese,496,4.5,wSGZA3DOFSUvALZRKCM_Sw
japanese,928,4,RElijPqDOAPTHT3J4n_FEA
japanese,658,4,pqebqpVTT8bR_s9iEu8dOA
japanese,517,4,wcwftlB-61XG4ymGTR61aw
japanese,689,4,Brs_MJhAXe60iMnlpeqkKA
japanese,361,4.5,7OMGEtFWT6sdd9TVuoGqJQ
japanese,802,4,abNHO9-xlCsv31gghCUuxw
japanese,277,4.5,AjlmpAQV8W4--y0EksO-9g
japanese,614,4,ZrzSDDj54aUlPqn4MQMKeQ
japanese,780,4,UB5emSFilql0J10Jx4AHXA
japanese,387,4,oJZq1JmKalXXjqWRKfIjwA
japanese,879,4,DPDznXYX5DBLBASKfxQ-DQ
japanese,539,4,nrxSzq-VxLqD7aFkE4SH3Q
japanese,645,4,_FhKGcCbiYgtkXcCiwTAiA
japanese,729,4,Ms1p17KsYteDlkvHnllC2g
japanese,1253,3.5,qiw9Kgsu5YVGrQL_OeDmcQ
japanese,392,4,7rxg-tWPc1jK7Cikn5R86g
japanese,492,4,xrnk8mgoV7up6fauVmugpw
japanese,582,4,GBWMJJ4_rDWqiXJ7AvHAOg
japanese,807,4,b7Eg41LKjL2BtOXEqVCoeQ
japanese,1503,3.5,P8YbK6_2TnXHojrs0ycisg
japanese,547,4,bHGETjP_InKy0sIVHFgHyw
japanese,739,4,fePu8xy0ir_ikZcS_vVSBA
japanese,819,4,ev6e12vhY_0y4qE1cRhv0A
japanese,357,4.5,axqp3pGJXnTLgq2QrPyDyQ
japanese,569,4,kr_Wu5m0P-AEghraNqXeTA
japanese,981,3.5,MvmuCDXPliFUYJ7B7Y02AA
japanese,873,4,RjeW_l8OF99rn5df5-Rj4g
japanese,428,4,vec8jeVbbSGzVlStl0Xp_Q
japanese,579,4,O9WmKufAUqDM0j2HpgLVlw
japanese,535,4,8NVN6Nldm7AGoGaABBZMRw
japanese,223,4.5,pNe8ZCkGTe4cXfKdOF7kYQ
japanese,722,4,D65eObUbArHu6UiQsUasgw
japanese,578,4,9bAyxRD6RsGEUQw424ovQA
japanese,593,4,00mykkev3tKCjTsKV60yOA
japanese,906,3.5,EzuRT_4vOrvWdHqZzEFf0w
japanese,805,3.5,JRmQRFEEnSUdAcesHun9AQ
