tag,bestAnswer,score
lbZqfX4vvCr1aMLuEey3Ag,0,2.084125E-1
lNVGCxjs0_FZz4J81ds71Q,1,9.989933E-1
uaC_4pjwtdJ_SngBsJABHw,0,2.084125E-1
IQ91FltwJmIPhS6fKKf2pw,0,2.390691E-2
pMD9ZQcyKfD6N2zb0kiR2A,1,9.993265E-1
c2Io7q-9qu8jKCIlTWLqFA,1,9.974894E-1
z9Ha8FUrN4jnJhnEFNrYUg,0,3.509281E-1
Cj1RTtW3zZF_eDqYRZBMYQ,0,2.084125E-1
zqi2taRgN5VzkEMQGOMQHg,0,3.509281E-1
Qphg_i_vHD2CjJJ5Xi6zKA,0,3.509281E-1
ng1wpKuQOFjZNCOe5YTwHA,0,2.084125E-1
fahnqhxhFqyMAHKVC01sSA,0,2.084125E-1
naXE13hiCj-7LMMgcueLMg,0,2.084125E-1
8nyhPWqjsVWb8SnSQYa2JQ,0,3.509281E-1
71EQXj4urSJKrM7bZwM4Fg,0,2.390691E-2
q-dg3PrPHPZQXn3TeO9PDQ,0,2.084125E-1
Fjvmn05Qd1jaY9GixKQJbQ,1,9.989933E-1
WEa266y5CsANNqvyfG7elA,1,9.803029E-1
kcNly_1fxCbqgROUdtlzVQ,0,3.509281E-1
vAlfZ1NitNxyhJlxmHoTyg,0,2.639116E-2
Ctl89LOC7HgewvuqSPwQxA,0,2.084125E-1
7Ap1bmY3u_uM9L63fy0g7A,1,9.980242E-1
9aRUixGqy9wr581lF2rKMA,0,3.509281E-1
T9qOf4gw6poRTTiDx5pH9g,1,9.980242E-1
Rb9M86u6jYQmX3ubZuP9jw,0,2.045822E-2
YCBjn0t4bMaQb8Bk7l37ng,0,2.390691E-2
Cq2IVq7VOlEzQ0YfdPqc-w,0,4.866517E-1
pB_eYQKqczE--IOyGq_PVg,0,6.756266E-3
EPRHd5uAUasTWlG5uzMp2A,1,9.989933E-1
b03GEE_pYlLCdD6yShZKqw,1,9.989933E-1
aPI3_mdisxIOo9EwBEJPZQ,0,4.866517E-1
DslWPEBr1bVL8vyaH6r2Yg,0,6.756266E-3
hs1AoAY460RF076M4y6Vsw,0,2.084125E-1
fMLvqGCuPWGsK6vMKthlkg,0,4.470207E-1
9EhFV410DdsEFsirq-rd5Q,0,2.084125E-1
9jMek1KMCVXlRZJQWTCbxA,0,3.509281E-1
KfSVmCd4uvqqMuZTlruQCQ,0,2.158213E-1
kZQSQWuxSxrtR4r8TQC50w,0,2.045822E-2
4OGtGzKP6fvRu7MfQMRSEQ,0,3.509281E-1
-6KT1D508e6zvqHJvv4r2Q,1,9.989933E-1
lUJTTfuhJ7wFJeGd-DvDWw,0,2.084125E-1
Ro2uUG4FmvbHmPWBbj0QWQ,0,2.084125E-1
Ms3hsBvtOEBp5cQer1qb9Q,0,2.158213E-1
ODX5fHA5Zi27BuUjI0E5rg,0,3.509281E-1
HBz1r9axuRuXNIMeD-vNqQ,0,2.084125E-1
5s3-ZWi2jXKAu0uEm-sv9A,0,3.509281E-1
FT64c8JcAQOzJBW0gMnEpw,0,2.084125E-1
j5a3pScZOOw4gDHQKd7SJA,1,9.974894E-1
JDSHS13MmubKJg39xTBw-Q,1,9.974894E-1
Gy2mDqjL9Nn1xEFyB4kN2A,0,6.756266E-3
5KDfEi17KRFD1TrzZyT4lQ,0,2.084125E-1
ClVM5z3w56dRmdO3cEGXHw,0,2.084125E-1
fSrNR5LTGNZ0prZWGivLrA,0,2.045822E-2
8GzSQMppNh-DxVcJTV_imQ,0,6.756266E-3
PBNV7luTABwO-m83BYBJdg,0,3.509281E-1
fzIj02-w9-9QpSwmWRz7bg,0,3.509281E-1
RIXbZgQn1twi_1u6S4aqFg,0,2.084125E-1
ugiMtHxazDwzPq96zgoqmw,0,3.509281E-1
yak_EF5pdVXjjgsXMyZIFA,1,9.979349E-1
aZMVSzm1ypJOkRsLVaMUVA,1,9.980242E-1
4XXzwYA8Ng1pOLSov_srDg,0,3.509281E-1
crmhvQSWI6xvXc9N-x0Ahw,0,3.509281E-1
BNWGhin8qx0Uf3RDJr_Vnw,0,2.158213E-1
23UKsvFdt2OIU87m6SLzGg,0,3.509281E-1
U358IKiKV5uGjhR_H2NjVQ,0,3.509281E-1
-WHFEUqFUr7xhEKTq5DIww,0,6.756266E-3
qR6vC-y7o_ts-s-dqg4h1w,0,2.158213E-1
R1eZIyH8dOECfqUGGcANdQ,0,2.084125E-1
diTqvcF8u1_QhMEOenGfAA,0,6.756266E-3
QGvtYnWUDyXg2MO76Y5gRg,0,6.756266E-3
aCRlzS855299SRB5picqog,0,2.084125E-1
HrbmGVNx8hmgH_GraPi_8Q,0,6.756266E-3
Xcx72D-DzpQ6o_ATEkpH5A,0,3.509281E-1
X_m7eCAdLRLlrxpIgjy5xg,0,2.158213E-1
9L80a4aMA4M1e50gMf-6YQ,0,2.639116E-2
Y47F-8Cusy4lhJFqW8lRqg,0,3.509281E-1
iSYKEShEasfzufru-d47Hg,0,3.509281E-1
6kJxh1RCQykTHxWor538dA,0,6.756266E-3
pmE7JG661llrNWu9IA5Y_Q,0,2.158213E-1
akWRnF0VFJLJD4uOnGWB-g,1,9.979349E-1
h29589lPZcG4XPVJWlQN8Q,0,2.639116E-2
5yHuB6cT4Y82u22kOziobw,1,6.533592E-1
7dUqBYFXz23oAunHkI7V8A,0,3.509281E-1
EJHyijqj0umQ9GsyknrNKg,1,9.08063E-1
hD55NUiGDK7STQ8oy9QDPA,1,9.08063E-1
9vQca1DMqfbDGssiqEd6Hw,1,9.08063E-1
8vDBwBThldNxqvQ7ur1Uzw,1,9.988547E-1
M85t-iOAbMpO9mVIKAgwMw,1,9.995466E-1
9w3zIx0-n7qPLQynU8saHA,1,9.991858E-1
8wrrBfEpqR5zDkSDpEXAmg,1,5.456997E-1
OwcGML0xYT-t4vmMthgOkA,1,5.456997E-1
-7iUpGTNDdy4WjxLGYp-_g,1,9.991858E-1
WH9GqcrmWIepu3VpFxaInw,1,9.995466E-1
JbpjgLAk4DaP0zvY7dP9Hw,1,5.830434E-1
yvhhKv2CDjuJsC4ecG848g,1,5.456997E-1
IO9mQ3xkj8W3cv542rt0hg,1,5.456997E-1
2tY5YZJvcIHWZZzC1wQUMg,1,9.989651E-1
FZh1ZBFrb46tkRdZuMA7hQ,1,9.991858E-1
3pgbgiPTA2WmZ9fsDKlojA,1,9.995466E-1
WS0ipFMNDJDy_MOylP-JGw,1,9.08063E-1
-GMPI7zEl1_7WebM-8VJ9g,1,9.08063E-1
OkiPb6gNNRmcbB4zIIMx0g,1,9.73261E-1
Y98a2y3r77l7S4wVS4Vqzg,1,9.991858E-1
kuSkLiSq9gHuytBBOOYeeQ,1,9.995466E-1
ZWPgzW0qqtksyI3GxCPM-Q,1,9.995466E-1
iX-JFBFrKAJuv07uhHoi5g,1,5.456997E-1
ys6rqS7Cr1IZ2kB1TNYE4w,1,5.456997E-1
bEec28P1CziowM9LrNkNsg,1,9.08063E-1
sMDm_LwAvZd0w7NIpk8rZg,1,9.995466E-1
1bcaN1lL4GeROa-JoGal9Q,1,5.456997E-1
qfeCYi9MMD6I7jQLFqngPg,1,5.456997E-1
ykTc4pZYEAY0Esd0yVFSOQ,1,9.986572E-1
CwAE-SZzIa8A2AUiF0wZ8w,1,9.991858E-1
TNymQn5Fb0GobRGbax1vRQ,1,5.456997E-1
HJg9TbpyWvb6-AFPdb7NCA,1,5.456997E-1
bqhBU_iyHpaLlq0WSc5Nkw,1,9.995466E-1
zV5u8sr2u9x_oxq7BNuKKw,1,9.08063E-1
kjTSWJDalnD8Oyso9Ldn1Q,1,9.991858E-1
XDMtYVpUQag-uay9DHMm9A,1,9.99099E-1
59dXrRQE3JVItSneV3a1bg,0,4.007062E-1
e4YHihk1HFJ1EB7oD7dKDw,1,5.456997E-1
aixlpNVteSFpBS9o_HUsNQ,1,9.08063E-1
mBZUWdasmua9XOsWy8xdWA,1,5.456997E-1
CcyjFCSKIhV2SyRpeU_1HA,1,9.991858E-1
UJe9_p6NEl0kA6xHVo5PKw,1,9.988547E-1
y5b85IZGLxNdksDBFm1GBw,1,9.991858E-1
tZ_16sRTaU5MCpdWskCeBA,1,9.99099E-1
flcy6dNr4s12PTv6VtBK9Q,1,9.988547E-1
vRrVSB-LegwUwIxpkeRVtQ,1,9.98888E-1
dMhRafXdr765DHe0k-QfaQ,1,9.991252E-1
1DfbZ0VsSCg9g1KILmnvzQ,1,9.995049E-1
DZaN3bNWfwcm__sNw5bvDg,1,9.995049E-1
PBUIaPtgnhmdHE3KHglK-g,1,9.995049E-1
KgpOYAG-r_eDsQXFXt0nnQ,1,9.991252E-1
FiRB9Ek3Xo9JHwXgBYITYg,1,9.995049E-1
PYcL2z9gHj6-ZTlViT9Nqw,1,9.996105E-1
1z5Nu66M6W8mk5Ap4osZwA,1,9.996105E-1
xQ445GaWVN5Aa3sFX9OoIg,1,9.996105E-1
t-ODuKsmRseJoTEVKQzsdg,1,9.995049E-1
S3Fw7s_GA94lJLbLFrqZrw,1,9.996105E-1
50fWXrNECQQYght4ZWeBXQ,1,9.995049E-1
csVEpHy5KJoFvM1qp5XwLQ,1,9.996105E-1
xEDD2ScBU3jHhWxlMC7dkQ,1,9.996105E-1
2VpurA2lb-q90nmALklNcA,1,9.996105E-1
TGP5gbAgml0IDRLGCpFnCw,1,9.996105E-1
jt_mFVGnAcPx27vIz4o29A,1,5.830434E-1
Ps0cOZevNA1M9M5_z7W3oQ,1,9.996105E-1
TmEPtynTP1qoTqwUbGKyGw,1,5.830434E-1
FtxaAg8ohX2vp9A3sQ2HQw,1,9.996105E-1
0Q13lJ3OHXOuBVpN6jeTjw,1,9.996105E-1
kmcgUxWhwlbmC-FAMTEF2g,1,9.996105E-1
TQEajJ-kahYPOToGZIyyaA,1,9.996105E-1
zMsmQ6WLgQAjVZyVbirO1A,1,9.996105E-1
pDwhlX9jNBGnjvyGR9jYWQ,1,9.999299E-1
gISZs8okQgFIpd-yz9aC4w,1,9.996105E-1
iQB37FNqD_G5_QMrp9ovnw,1,9.996105E-1
6ujYWjs1FTksvuVxuzjUYA,1,5.830434E-1
arjGljFEF5MQ9W2Q_GGCgg,1,9.996105E-1
zwFS-FcGe062to_rWWkLCw,1,9.996105E-1
BA6wd1pZTVu1DmrtiyTs8g,1,9.999448E-1
844H9r0tRQZmxiEtjeTW0A,1,9.996105E-1
puIxzUYl8hhVfWJRaMsZcA,1,5.830434E-1
g6R8iwi__IDy8plQy0v9WQ,1,9.996105E-1
E6Y4ICdoqtYkFilRLfrOHA,1,9.996105E-1
C2o3Iw-DXjoUJFgQIbiqkQ,1,9.996105E-1
kMljfja7weqfl_lzspjzHA,1,9.996105E-1
fFkqEyupjc5x2iJQIPcpLw,1,9.88354E-1
5nODUmSo5UeIzBg7tX-QnQ,1,9.996105E-1
hAmf5Tfs0OhllZHAmO-12g,1,9.999448E-1
FON3TceJNsTC0I0mzBwOKg,1,5.830434E-1
KIIYvTOc0Uv90aUHEGvoSg,1,9.999448E-1
82wA_Vfg_eDckx23d3dA_g,1,9.999448E-1
nBkSqOhZMa1A7Yk3q8VPaA,1,9.996105E-1
P2CTp4xyaNCe2AXSiLeOSQ,1,9.996105E-1
NMVRHrkdp68twl4CWo1I5A,1,9.996105E-1
obFs12x7mgYPGxgalBd22w,1,9.999448E-1
YWYbLfHO5FjnCQ_uuy6Kdg,1,9.999448E-1
a0AvIH1UnFmqAXhZDEQtrw,1,9.999448E-1
g3jNtkQZVZrrC823oBxdtg,1,5.830434E-1
TCJrcryBkI6eg2HYThoiKg,1,9.999448E-1
DU_DMCalguwdsnmLOJX3mg,1,9.999448E-1
EF4M55USa1ZNy1rP5Kuk2w,1,9.999448E-1
Ac8y23odvFOIQSKdrV63Uw,1,9.999448E-1
9vYSRXdp5JtFmqhi0FigMA,1,5.830434E-1
M7FR0flXH4yUq5Gh7-7Vog,1,9.999448E-1
21y8cakUmhd3g13nh0cq9g,1,9.999299E-1
eVBVn6bjwl_mMLxN-35_6w,1,5.830434E-1
3PabSEZ2ESexVFZznyozVw,1,9.999299E-1
egQkevpRi3g-iKrYIlBpGQ,1,9.999448E-1
ZOfk6Ao0db5icjc0WEq7zg,1,9.999448E-1
emTmnLlesIwxRofQ34ntdA,1,5.830434E-1
uby3glEc0Brt9LAoCI0WTg,1,5.830434E-1
nlmFAz_93gjSUfmvmv8Tog,1,9.996105E-1
7KO4zcBtc2-2M5kJLfl0kw,1,9.999448E-1
ZxfXy-odIz_Xi1i9Uu00pg,1,5.830434E-1
LF2_slTY37P0Ua8vI4Hr5g,1,9.999448E-1
S5aiRMdfmptZiRWdJ4mhYQ,1,5.830434E-1
iexl39DYyy_76Xq3ExaJkQ,1,9.999299E-1
C6f_MQaRwIbJ8diailVaCA,1,9.792705E-1
0Q3xCYWK2N-wJfXjLa9dFg,1,9.999448E-1
3qf3FLXxVdX3Wz5F_rTeog,1,5.830434E-1
mosd9Voq5Ws6k6Uduii_ww,1,5.830434E-1
R-biStUvl2zuhIQFk40GsQ,1,9.999448E-1
aTFkjo0scqmOgsFF5kuGXg,1,9.999448E-1
8xYvp9j7j8RCRQGsiRRujQ,1,9.999448E-1
I-_4uhJkmsnK_dj8n69GLg,1,9.999448E-1
R15b1EaOvR3xe9xLacMJdg,1,5.830434E-1
uuDvk4EsRUkeTj4jVKJOpw,1,5.830434E-1
FFwDFLVBTQvuacl4l1ODew,1,9.999448E-1
sySAZxvH4LvSGJRLmCP19A,1,9.999448E-1
U1H_LiA_-9NtaSbehPdODw,1,9.999448E-1
49ST--X1jcIPzUIM1O3K6w,1,9.996105E-1
rSY3MyWqpuy3dNuUN4zQ_g,1,9.999448E-1
_G6lH3rUyhyIxXHyQWFlag,1,9.999448E-1
uVo8WHNQo3iU0dhoUKM0kw,1,9.999448E-1
bmBaNYCqL2i1iHiHDbIl_w,1,9.994236E-1
CoPDX5NCTYOW1cM_HsO5RA,1,9.999448E-1
NMCUMp39CPenji-UbFnuCA,1,9.994236E-1
cJREPXNhyznkLrKhjg9hoA,1,9.999448E-1
XBWO26QblInZGftnSDD94A,1,9.999448E-1
8XHbZIKDQbXhyKIGiukVeQ,1,9.994236E-1
ndd1BQLqFINytM4kbkCjgQ,1,9.999448E-1
g8vu1G_fZLrPpGf2UHk6-Q,1,5.830434E-1
pV-f6jq8mqNWymbPyPNmzg,1,5.830434E-1
_sipbeIM-EtR4cIzleEUhg,1,9.999448E-1
dvkQIG20RjgNi-SwRr_1CQ,1,9.999448E-1
F2YGnF0og_7fHNd880byCQ,1,9.999448E-1
HSQrBVZ0wiXYs96yEt2qUw,1,9.999448E-1
Ui3Yz1ujFa1ODwSHvORrIw,1,9.999448E-1
aUakHsv3bAk6tDtLe96rIA,1,9.08063E-1
uDWRGAtDW1z7lWpRCfuXAg,1,9.08063E-1
A8zppFZvBDGUKRSUrzJWMg,1,9.999448E-1
8oWkHl9tITphtI7KY4kT0w,1,9.999448E-1
qOomR3AwClOGpV1HdqOTFg,1,9.994236E-1
fSQ3CCtFSJ2S8VXDi02-3Q,1,9.999448E-1
l2b6HJGarUxoeLnM9syTmg,1,9.994236E-1
Knbn0h4MA1KX5Fv3eZfK4w,1,5.830434E-1
WoZnkXZInggzgQM_LbDpGg,1,9.995466E-1
ckA5dhV4ve-QZXUBFI6TUA,1,9.999448E-1
TWVmYLuG-w6fsrzKpmX6XQ,1,9.08063E-1
3R-S958SenPaaveuPzSN9g,1,9.999448E-1
8nXo6lNJlXQQIdy8Kf7J9Q,1,9.999448E-1
xGQ26ijvBi9DKVVG7DQOlA,1,9.999448E-1
eoz2NahxyivVRs8Ll9Ljjg,1,9.999448E-1
7uGPAk8ELYABSzZhXhj7tA,1,9.999448E-1
qIDwDSiUMzzq-MWWirTQwQ,1,9.999448E-1
KfNx3544y8iQuBhcgq3Yjg,1,9.08063E-1
KtL6xhVJZq6dzAYlfcHvyw,1,9.999448E-1
IVjpsmmsgc42k9K2RZR3Qg,1,9.994236E-1
WO_cLlSr6eFYMXy0T6BvHA,1,9.994236E-1
fmrtc7AsD7GS3BAfJ8QQHQ,1,9.994236E-1
TdUhTJ7hCt0uANqHIcltOA,1,9.999448E-1
Okbtt-ISFB3kuoxkl2wVgg,1,9.989651E-1
myYOl6CDu1fieWKxXn-1Og,1,9.08063E-1
15_ODtslmB59M-FxU-mvUQ,1,5.830434E-1
N66LlG3W6Tw5LhUtAE7h1w,1,5.830434E-1
3gtheZvv3Or0YzWXIl3SJg,1,9.08063E-1
SUbNA5z-LokTPQj5cdds8Q,1,5.830434E-1
Hnj8w5j6eaIt2NiSQc7TGg,1,9.08063E-1
cpfBJVV-5Jo5w2KcbOBtVQ,1,9.08063E-1
9pI_G9xGiTY4YCcfe9eoPA,1,9.999448E-1
oyxtaqfFZkP_vC0M6GfkbA,1,9.999448E-1
DAGnUq-6P_muOQqSG3-OcA,1,9.08063E-1
eRmwZyVJQ9U0mj8fL3dS7A,1,9.999448E-1
3V20VbC45XL4TBYTL9DrOg,1,9.995466E-1
nSUIB7itn5ufTUzwa1IgxA,1,9.792705E-1
bTyyPU8A4pz9dieLSZPMdA,1,9.08063E-1
vApeod35mjcuiwrdLnobmQ,1,9.08063E-1
escMR9M42UsHQIglAz1pJw,1,9.999448E-1
bjSOXAOXFLMATHlrnWb_3A,1,9.08063E-1
QvQilClGyuKFz08TBsoJNA,1,9.08063E-1
qx-xsyo2pTtrr0KY-GNcYA,1,9.994236E-1
bQPU31GkNo3TkPnq7iSngg,1,9.999448E-1
fe1PZT1Fm_qpmlgiRnKuiQ,1,9.08063E-1
LJfveecaTYurCxv1Al9iFw,1,9.08063E-1
xTnivXEdEtXrnhp-z4JGvg,1,9.792705E-1
kHeakps7Gj8EaImiOYaX8g,1,9.989651E-1
K6ik5ceZaea55wXnmHWz0Q,1,9.999448E-1
yNC4kI9Md0Csd6zqr3oeFw,1,9.08063E-1
FyFeyjndrXHDnN-z9-qv_w,1,9.995466E-1
N4V9aeManzL4PhjZX7iKKw,0,1.146538E-2
2nHswbgHzIbvShRPc3buYg,0,1.146538E-2
yDStP6k9r9CS0bcwSNbIyw,1,9.999448E-1
1jBTtOBWbE-XRxyp7NyHvg,1,9.08063E-1
MbLH5wjrqEJAid5woCAh5g,1,9.08063E-1
mjGdtrh0tX7I91GM9dlMNg,1,9.995466E-1
7YsZno_m9TQqKd-DHpttuw,1,9.08063E-1
-G5Bl97kXbL2SgzO6UodiA,1,9.08063E-1
ArfL-sU2FaB73WV1qQ4c6Q,1,9.995466E-1
RQojRzAYA9Cq87PqwQq5yg,1,9.995466E-1
-WHZcPiBtW6sErlYswwUMQ,1,9.08063E-1
4J2Z8dqPUC9yRpFXBgABkA,1,9.995466E-1
RP02PZPNdhfoL-TjOMiKVg,1,9.995466E-1
UiDSGiaTRot8xVSWd-CRkQ,1,9.08063E-1
7e8FVymrqoCMQQ8oyjOLAg,1,9.08063E-1
AGseG-Je9xcSxiNV_NK6uw,1,9.08063E-1
Su-MRJLlxUtjU_-V5viYYA,1,5.830434E-1
THLkx3bx6UOquZb2EzN4ig,1,9.08063E-1
6UcYACF-byUBkn5jumAAfQ,1,9.999448E-1
dS2VNgvdLCAxImvcVBV6wA,1,9.08063E-1
CsZLG1VpdFAZiT_qRRmJ2A,1,9.995466E-1
K8Z10Tx2rwx6CcHV8FcuJg,1,9.08063E-1
qcvGRJT3QedXz7p3_CDmmA,1,9.995466E-1
uwStYTWVMr-0BihJD7CmSQ,1,9.999448E-1
iL88ZmIUC_9Obf-r6YN1Ew,1,9.08063E-1
zBButa4blgIhHru9B2qMrw,1,5.456997E-1
qEbQbYZxurnuVxDrNHQUJg,1,9.08063E-1
50vyTIdqKI_wsSqzaEtovg,1,9.995466E-1
6S62Z7e0UP82shutXERUzA,1,9.08063E-1
5XQgZQF-5N94bkQ2d_PJIQ,1,9.995466E-1
uA0ua1WnE43E0PrQxni65g,1,5.456997E-1
0ywipQa5m1CD_wJFMUTRCA,1,9.991858E-1
bZUHH0TVoqb-vkC5V84DOQ,1,9.995466E-1
baQdCPehE8AtwQaDFTdWCA,1,9.991858E-1
msLQTFzfsHUUr8UdLnQDTA,1,9.08063E-1
HUEj_yVB1E2mNNxW5PqUtQ,1,9.995466E-1
V69n3YrAs59GenGB2jLVrA,1,9.08063E-1
6nnhmOgTeI6QmQS1LhMD9Q,1,9.994236E-1
EOANRwg2TqxqAJ6O7e-YNA,1,9.995466E-1
M-sTctogJErjLmoLiuyb4w,1,9.08063E-1
zXuwcp_d3h6fVa9CarmWzw,1,9.08063E-1
tDzTFko0plObIUPwRc31-Q,1,9.253291E-1
ZQG9JR7qqTkishPBbnD0TA,1,9.694352E-1
KE_2Ssq2ffEvJjLs3-87tA,1,9.694352E-1
Fd6_gi9cKnZuVfIx9KjJfA,1,9.694352E-1
aKweUFx_E1KR4DoXIzcPxA,0,1.492223E-1
UGvF4yz_VC3wZ5ylz6NMYw,0,3.098316E-1
VMd81NxA5-NeangxcDs8Iw,1,9.694352E-1
WCoCQQKN5jfu731pfOt1oQ,0,3.098316E-1
lxZLwDX6gFTjSPkcVwqiyw,1,9.987878E-1
5Vzj1puJsudW6RGI6B76SA,1,9.987878E-1
i2Uid9K9_lFxDGzjgXCKpQ,0,3.098316E-1
eY5PWvzZZ3faJWNO1seuaA,1,9.987878E-1
Lb-9eD1g5eFjcYKAdutPWQ,0,3.098316E-1
kDZNCPJE2jaQcumLShJxHw,0,1.146538E-2
Om3bGjj6f4t2b2in7vwikA,0,1.146538E-2
FtI8OKz6P1qiwQkJ1ulP_g,0,5.951963E-3
JGeDJgxSgyr9mxarIq32ng,0,4.511078E-3
z28nkCZs9rEO9oYVlCqQTg,1,9.987878E-1
1A3m0-dOhF2PKRU_8S2YYQ,1,9.694352E-1
amboTZhPnbgBb-SLBbTMFg,1,9.987878E-1
Z3enTc7bSisHj1blVEapHA,1,9.694352E-1
uric708MW7rP8YuaQIG0ig,1,9.605428E-1
eCosF8p_Qp8guBt9LozOcw,0,3.098316E-1
sBL7J7s4Rnul40-MB0hXbA,1,9.988547E-1
xhH_7pRMIpj8c9ZXfH5v4Q,1,5.456997E-1
3KPT1r_FFBYPTcS4Mgschw,1,9.99099E-1
atFUpFBD3QKUxjXzSaWbmQ,0,4.007062E-1
xwN13FauBM87BIQf6d18fA,1,9.989435E-1
lw4ZMgn-QBh_5W1ipNHjaw,1,9.99099E-1
ujk4ucblDD3TwRderV-Q9Q,1,9.99099E-1
zOTRYxeyHl1vRMyDkzGqog,1,5.456997E-1
rHDryRysf_WGp4bJSaQzHg,1,5.456997E-1
j69WHdRCVQTypfe7hQWauw,0,4.007062E-1
Ih7hLJl-UiGSrBEI3A12gA,1,5.456997E-1
PfKFF97l-N9eBEkgcFkD9w,1,9.99099E-1
H-6xYovzB8AKZb14bmYnWg,1,9.08063E-1
gNDdRSWiuxdulA-Ajx6zCQ,0,2.033035E-1
q-QEwZi32JCnjb7zbY-PQw,1,9.989435E-1
0n0AbOhJ9H8r8g5luFuUGg,0,4.007062E-1
3y_-DwmoM198umnZHSOmKQ,1,9.989435E-1
oF3yOAqGpIGRbjtOzvSxoA,1,9.958885E-1
AJ_XzncxDq2atPCoNGblWA,1,5.456997E-1
B9LiH5wakBJFZ0ThiYj9sQ,0,4.007062E-1
HTZ9GOR_Cylt6bxG55co7Q,0,2.033035E-1
r_QEUVdoo8dsKR9fK31w3w,1,9.958885E-1
O64wSq9NvecPNPRkz38o8Q,1,9.995466E-1
rFn8eGtNvAm-hMgKrLIQ9A,0,3.400115E-1
eT39RKlQ8i5Z4ml0ZwUK-Q,1,9.222074E-1
9V0u-hctFSqJf6lHZra_QA,1,5.456997E-1
K_RLEEEkMmlis5hteYlYUQ,1,9.967633E-1
JZvegz9gY9sJwAeDPNvMQA,1,9.958885E-1
GBJOu9Rk4JqqWjB8ddYudw,0,3.400115E-1
RKpp5WskkZmOjpJtRlbY9g,0,3.400115E-1
XmnwShjbRtzrQb8oyVEOPA,0,1.698143E-2
CyIf24YrOuiikkYVnHjoog,1,9.991858E-1
YoFTFQ8EF3Xw8pOCF6k-hw,1,9.989651E-1
XVFoTK6WP94dlwWTew89kQ,0,3.400115E-1
NDNdv06TUHhvQV1VYgrr3w,1,9.967633E-1
NNCpFCnTwMgKhA10lK_DzQ,0,3.766168E-1
EaNRl3vlDOsNF-gkCR5mBA,1,9.984212E-1
c4fhzEx1za54hrbkhZL5HA,1,9.958885E-1
h5TLgzyZAgEZKKuQZl0sag,0,2.562618E-1
1_JZHKkWQBozYQ00fephWQ,1,9.694352E-1
CfCiJ6euz_s-yZo6DtE3PQ,0,1.536895E-2
XzrRw4d399gaCBuon1XwSw,1,9.694352E-1
giL47kf_ln3aqJNWhGuNCA,1,9.960661E-1
3J9hH7EJdBv7_TjaQQqsJQ,0,1.492223E-1
NIX9YFX1taOkm1J9IGuLqA,1,9.984593E-1
uYjtr5Ix-umHVoQD7FrK9g,0,2.562618E-1
xN7JOFf3nBBDxvZ1M4Slbg,1,9.967633E-1
iM6ZhwCIeQ0a_zR3YtnTLA,0,1.492223E-1
c0wVqxD-_hvvS6d98t5pQw,1,9.694352E-1
7k2uvrFxOoBwV7c2m0UBNw,1,8.923141E-1
HHkTmzDBE9sGWvtSW9Ne8A,1,8.923141E-1
ik7LcD1fkzVbVQ6Sntd4LA,1,9.994596E-1
xeIhR9gx0OsTdoQ0mmEUsA,1,9.994596E-1
KbCLZOKvPdNY7ptAg0kGxw,1,8.923141E-1
WWpOWqOgS9ClYvxYVzR0lg,1,9.994596E-1
Na55QhymZh3cje8Ac2vCvg,1,9.993131E-1
NVCLcLa_7LMEJipAQmNlZw,1,9.994596E-1
lP8uDU4oNEkPD8-Ik-PvQQ,1,8.923141E-1
tN37MOvqzrmpU0h0PfoDmw,1,8.923141E-1
iXrKGRzIZK0pp31mO3nBzA,1,9.993131E-1
JSX6Pk56w4BhgO8eSvCrKg,1,9.994596E-1
WrMu2G5M2im56uYKTd4Bgw,1,8.923141E-1
7eUoHxFCZKdYkl7ONixCKA,1,9.999343E-1
9lKYC8qs6owmBazkVR5XDA,1,8.923141E-1
qhXIW0LDT4XsoN2IE6dZHg,1,9.986352E-1
HGNqWrRYJNyhJSS8yia8HQ,1,8.923141E-1
U7QMrNTwRrPJ__0jbb6EYQ,1,8.923141E-1
RSSe0b5ozB5T7uxPe246KQ,1,9.753889E-1
uy7QmtN9Sdb8z5hm2_VZSQ,1,8.923141E-1
fjjzAn0j6zCs2SNViuNfwQ,1,8.923141E-1
6KOeVK9KMmVG6Q3chyZ_Bg,1,9.993131E-1
xdioStDO8FAyQiZWHJiGZQ,1,9.999343E-1
50eKjWOB-H9iuo1ocACOaQ,1,9.993131E-1
yx8cpBwPttpdBvm4V1EawQ,1,5.019248E-1
9o3Shnn1KK5EHieKE-YKIQ,1,8.923141E-1
LWghzX6Vsw1ytEFP6lA8oA,1,9.999343E-1
gc5VOvoqzM8UQJwV1mhdkA,1,8.923141E-1
9heTBCW1DDAKyO0GrY3Nxw,1,9.993131E-1
iYh7mB7PDd5ZvZZ4lFPF1w,1,9.987666E-1
niivJKBqY5wToDukqZHetQ,1,9.995358E-1
MzIUB4_G9TemKsPZJkelIw,1,8.923141E-1
Z2qZSs6oVJQFSc44tytAHg,1,9.994596E-1
NztBFASX-zzg0tROoLiKOg,1,9.987666E-1
lIXVm16VchbDXOf7v4hxMA,1,8.923141E-1
q3QWb_zYe5TxDqByWv1bKg,1,9.987666E-1
m9Q9x-Hcxp24gZCaTTJY-A,1,9.994596E-1
zDiKwE9LPwWo9k2kdwMEZw,1,8.923141E-1
aFhnb8k6H-wD070vvxt4Fw,1,9.994596E-1
MP8Ey2ezsDCSowR-1X6hKg,1,8.923141E-1
