Cuisine,ReviewCount,Rating,RestaurantID,bestAnswer,score
italian,54,4,ECw0vk1IykU3QIX1okSXdA,1,0.9289424
italian,60,3.5,-MAZ8nAtKIIIXQ0_SqnXMw,0,0.007072436
italian,99,3,cg-WHaj-g-3NHnRCOEJKpA,0,0.01263438
italian,65,4,_xfW9vSlsqySASBWeUeFpQ,1,0.9289424
italian,58,4,wOq-Jt26jnFf_rhF4r5D6w,1,0.9289424
italian,77,3.5,Eat-uM_da1JVPxrTgK4mvA,0,0.007072436
italian,79,3.5,6bML3O-k5ciUu7-O1Vx7mw,0,0.007072436
italian,72,3.5,GKSWOzC-t8YRxT9VzYddFg,0,0.007072436
italian,47,4,uRFXDG0vmjKQ39DlGVn0dg,1,0.9219504
italian,38,4.5,NGzwDLroGL4JvG81BWliNw,1,0.9028274
italian,32,4.5,ZgIs3x73_b29wiwPMIiOnQ,1,0.8879264
italian,303,2.5,EkueKakBOazLteBREvD_qA,0,0.002711054
italian,87,3.5,JAWWRCjAjAIKOflewu2gFA,0,0.01263438
italian,36,4,v0hkLLp0W7Hdi0NOhuXvGQ,1,0.9219504
italian,142,3.5,lBrjawQm3MOvdrB3orT7dA,0,0.01263438
italian,65,3.5,hhqUkocxtcnILE4hKFCoPg,0,0.007072436
italian,57,4,4ixWiPyYysS2i8LAg4qzrQ,1,0.9289424
italian,75,3.5,pTWFuMYed409y99N0zY05Q,0,0.007072436
italian,81,3.5,M9D7n2aUqHw8KaS3WJXI3w,0,0.007072436
italian,201,3.5,hot1lIebdQNau05onRum7w,0,0.09520132
italian,42,4,PInk3_IFkANrG8zXQHGfxQ,1,0.9219504
italian,70,3.5,Rp-1kZ68rHia43PrOd3EEQ,0,0.007072436
italian,51,4,LdWyeeV8DuYINKVTghFwrg,1,0.9289424
italian,37,4,cp72DAW5Ndt9T625RNsMsg,1,0.9219504
italian,145,3,zIOtfTF0TVsmQS8XBOtsfg,0,0.01263438
italian,154,4.5,vYLP5X5b7w9hskxeRkk9eA,1,0.9486457
italian,187,3.5,M7bo7h-S4HqJfIYYghtXOQ,0,0.09520132
italian,60,3.5,XxZOE4Cq6ZBWGxZ4AVDNng,0,0.007072436
italian,37,4,D4eAXe5BnvTbNHGPidWYow,1,0.9219504
italian,114,3,VG6Lhgcq5AHP-kklGTCbTQ,0,0.01263438
italian,57,4,wXYSjd-tYEEFErI6RIDEYw,1,0.9289424
italian,34,4,mc6-ig757TzhPpJ7TV3pEQ,1,0.9096884
italian,56,4,M1DtTHfV7hstQypHpx9DqA,1,0.9289424
italian,101,3.5,DD-hzjrGrWQiymt0Ws751w,0,0.01263438
italian,103,3,QcAUwIn9BmUsRQu3URhgzA,0,0.01263438
italian,72,3.5,yA6X0jOWMJW0FRewgyUy9Q,0,0.007072436
italian,82,3.5,Pb2HqSO0SP8HymbZM099hg,0,0.007072436
italian,102,3.5,EZNw56hywTm1PJNYOMbfHQ,0,0.01263438
italian,56,4,SxevJa1nDYO4KXKSO1Mosw,1,0.9289424
italian,90,4.5,AhqWTf8ObRg1ZcNRV_vzIQ,1,0.9486457
italian,134,3.5,sAhSxnsrDuCXJOpoJcJ1fw,0,0.01263438
italian,238,4.5,D0LsGudLqLabXbhEPMkw6A,1,0.9934595
italian,176,4,0k6OrRfbWt5oVPI4JCztlw,1,0.9948484
italian,49,4,14nTZtIl6T6V2YX6B9_WaA,1,0.9219504
italian,59,4,G-b9kvnRh0pLi4fsdcmwjg,1,0.9289424
italian,27,4.5,1OQSFZYa7yqpVj6e4lf4lg,1,0.8879264
italian,74,4,elPjOCDb8WmOpaQEI-AAOw,1,0.9289424
italian,28,4.5,nD2R18RIFOLRRfMVdXJNJg,1,0.8879264
italian,119,3.5,oNJOIxuZlrTYFWwAFMTdkQ,0,0.01263438
italian,95,3.5,dsxgbkIKyu7x7JgpAKeZPA,0,0.01263438
italian,180,3,h_sq1vPUFjBs2nHb62slDg,0,0.09520132
italian,137,3,h8KFYWKeSsBe--9GzAayNw,0,0.01263438
italian,105,3.5,MfOl9uzuQj8Wl2g8NRYl0w,0,0.01263438
italian,201,4,I6Wg1NFYAAVzM2OpsdqcXA,1,0.9948484
italian,41,4.5,m3PS0tIaa0ChcP8Y5S-DrQ,1,0.9028274
italian,72,3.5,EU47dsc_vvByG3qPIMyRog,0,0.007072436
italian,23,4.5,COVGkASgKQ5aqIGn9evmgA,1,0.7206981
italian,125,3,5sjCvzf1ICjkgA8RAfWzqQ,0,0.01263438
italian,66,3.5,DJsoVgloRAOrsGM2HQKDoA,0,0.007072436
italian,99,3.5,rRZYQWB3QGqsaVkY1nT3SA,0,0.01263438
italian,60,4,wnJWDDKmo_NUUEGtzFM9lA,1,0.9289424
italian,56,4,oEjWa3AETzPQfM3S1wRiLA,1,0.9289424
italian,156,3,nYJzYoiENZdZW57a75H_Ww,0,0.01263438
italian,52,4,aHRcUI_UqFNV87GF7WRIDQ,1,0.9289424
italian,109,3.5,hnmnZmWkXdvmwEBTlnRA-Q,0,0.01263438
italian,103,3.5,wvn-FO-tY9_iWmA_OgMvEA,0,0.01263438
italian,159,3,z5-TEI72RVwwtWG4CEggLw,0,0.01263438
italian,45,4,hmwa4FyeLqwNTe6CNTA5tw,1,0.9219504
italian,82,3.5,_Klr6rynJ4b_oc7ehRPoZA,0,0.007072436
italian,110,3.5,24EmbJBGGGnbAOQEJljrrg,0,0.01263438
italian,31,4.5,bZZzJ2IJiL-ZAn6qen0-xA,1,0.8879264
italian,247,3.5,GVOjDvKHLoo21n3Uip1ETg,0,0.09520132
italian,69,3.5,J6LTk4EZZ4HM7ASkZQztbQ,0,0.007072436
italian,62,4,CseCPJgmN-DPKZNJk_9gTA,1,0.9289424
italian,98,3.5,cRfAN-SRlFuaSd-mp-9iiQ,0,0.01263438
italian,50,4,o1DJJkCqfKRMojvnJyh_JA,1,0.9219504
italian,274,2.5,xuxcE7fTiSTtYMgUoiXmow,0,0.002711054
italian,62,4,OHgGIQm3TLyBCi2oxgRYWg,1,0.9289424
italian,235,2.5,Z22s9SoQOndAey4_SULrvA,0,0.002711054
italian,79,3.5,xBtLIXu1YN9TnvlV4hTa1w,0,0.007072436
italian,54,4,vAMKgIUWCrYxjfhceCCNAQ,1,0.9289424
italian,169,3,fvclnHRzgEdD9sO-HoRdAQ,0,0.09520132
italian,123,3.5,LabSxRGo6IsFIiPKNLGKBw,0,0.01263438
italian,51,4,byye4kc-xGk8qCxR0ZuUdA,1,0.9289424
italian,202,4,bM4PzkeK9L5Lk2Zgsq0E0Q,1,0.9948484
italian,147,5,bf2gElKkOHClspvNWfdHQA,0,0.4748096
italian,39,4,vG0yzJh0hxs2SWAOT50Kqg,1,0.9219504
japanese,89,5,Je2MuObgrne2wSKhD5MZ0w,1,0.9901642
japanese,159,4.5,o5EIqc4LekAoeLHiYjzLqQ,1,0.9995141
japanese,475,4,6EArjn_iacj-yGVLTKWuEQ,1,0.9996716
japanese,402,4,8lYK0L12S3EPeJ0ZW2x9xA,1,0.9999535
japanese,206,4,i8F0fnempD5fTb2CxbwKDw,1,0.9999535
japanese,1248,3,FPuOTMD-dmXTFz3rUsEkMg,1,0.6238778
japanese,192,4,pTMnHb_W3sKqS8oCzjHdVA,1,0.9999535
japanese,211,4,ULDVJYTT-47RqbLtlR_FUA,1,0.9999535
japanese,633,3.5,aAse88crP7lBNMRJk-oWiA,1,0.6238778
japanese,695,3.5,_lo33Y5H84CY0-TLuIwlVg,1,0.6238778
japanese,461,3.5,hvrQQ0YWqgw0__OnofqXag,1,0.6238778
japanese,602,3.5,Mw3Se7wmcQzrxUQ-C3x54Q,1,0.6238778
japanese,247,4,YjDOSFuRWNp2d1znivWyIA,1,0.9999535
japanese,366,4,3Jr_9I2ouYHDNk8XWKdZ3w,1,0.9999535
japanese,447,3.5,03-WCL7HaShHkS5kAk6lVg,1,0.6238778
japanese,150,4,IYlO-XRwjZlUl0yoKY87cA,1,0.9996178
japanese,329,4,1rjxNwYpg0orCcZi0ku9Nw,1,0.9999535
japanese,247,4,EXEDl7BOLZksz3Uy_RVFhw,1,0.9999535
japanese,889,3.5,YfpFRkOx6rFcWsuvQpyMHA,1,0.6238778
japanese,379,4,Fb8vIbK7jc_6cTDJ4tOKTA,1,0.9999535
japanese,471,3.5,auqBQYuADVdWaTO-RNBeoA,1,0.6238778
japanese,588,3.5,Fv6ueSQwc_ITpXEhybHvtA,1,0.6238778
japanese,350,4,GcLvmAPTKDHGvXx2qAhqtQ,1,0.9999535
japanese,224,4,K54qUgd274Fj_LvHCjeSFw,1,0.9999535
japanese,293,4,alFl7eiu6Go-YxZAdp88Fw,1,0.9999535
japanese,489,3.5,a5H9p1B6m6WPVjakPylvdA,1,0.6238778
japanese,303,4,lIix5qMI4q5bfCTO4wxkgA,1,0.9999535
japanese,96,4.5,0nYfyel0UwlI1qXHOjTw0w,1,0.9995141
japanese,417,4,od-5v2v1HdGisEDAXotqeg,1,0.9999535
japanese,132,4.5,i-s1bcKdqQdm6JiVN0JRMA,1,0.9995141
japanese,306,4,iHwhkW0LLlu81ZCir-lFQA,1,0.9999535
japanese,327,4,d6r6Bx-FgNuPrY6-EpeoVQ,1,0.9999535
japanese,187,4.5,r6r-XK_wL02FQdAgaauTxg,1,0.9999409
japanese,309,4,T1bgtJcjtc-6xykWqBRfUw,1,0.9999535
japanese,83,5,e3JALGueMcc2eLXRK8HPNQ,1,0.9824675
japanese,363,3.5,xFp3xSQ43J-i7nmJfNBsZA,1,0.9213601
japanese,266,4,_IkMfWpOkQXRZtJAYJUJIw,1,0.9999535
japanese,365,4,-pab00ajP_NS1KGfILveYA,1,0.9999535
japanese,265,4,t7BIiUN0tFg33kySuuQ0aQ,1,0.9999535
japanese,284,4,HXLDYJ6Fznjn48VbE_8cow,1,0.9999535
japanese,71,4.5,XfHgiIsoo1Pr_v04bx9ptg,1,0.9991274
japanese,282,4,cOXYWZ_GTX-_ue_kveguRg,1,0.9999535
japanese,508,3.5,xUD5j3fq3CExLfyV-GhHPA,1,0.6238778
japanese,291,4,7MzisfVMYsZYTFJv9Unpzw,1,0.9999535
japanese,595,3.5,-8IxLBoKZj_ZdBUxXgS3UQ,1,0.6238778
japanese,413,3.5,HvgrpROomwRg-pATqaV8oQ,1,0.9213601
japanese,150,4,C5tqSSgVPfgtsJn3QnvDiQ,1,0.9996178
japanese,185,4.5,a7rM-AOM7_xi8AlWX-Thkg,1,0.9999409
japanese,234,4,BlzlywklvYdek5uk_NCX9g,1,0.9999535
japanese,81,4.5,8y8_xwiaBtCVYA4Jjx-5AQ,1,0.9991274
japanese,451,3.5,53y6b_-YaptXhlm2-STzeA,1,0.6238778
japanese,370,4,PTYUAAJbEmvIv4EsyRrcnA,1,0.9999535
japanese,441,4,vAxm4dekBCfaRNoBYbx6OQ,1,0.9996716
japanese,221,4,c6R_hvUwsqXX2MUXWtO94Q,1,0.9999535
japanese,246,4,MwtXOkRUndPU-ivbtLD-bQ,1,0.9999535
japanese,56,5,ynR4-QgEOsE7VhNfIWo73w,1,0.9824675
japanese,381,3.5,0lZeHrKy9DLfBxek_oR3Kg,1,0.9213601
japanese,218,4,KJTTqIxuB0BEsYxLaYyAZw,1,0.9999535
japanese,194,4,2YkqGzOldh-gcSSFkvP44Q,1,0.9999535
japanese,81,4.5,KrJ6m_TkxBAPPSNH-G7rvQ,1,0.9991274
japanese,103,4.5,n1xpGOPa7XRq4or7QLjzHw,1,0.9995141
japanese,258,4,Uu1wc7CrweSIB4B7FLdbwg,1,0.9999535
japanese,316,4,njmOPpVZxIseG262NPfspA,1,0.9999535
japanese,274,4,zm-PPnv9eAkWYFGpVg9kMg,1,0.9999535
japanese,180,4,xSQp3Bj7b52PntW4ygsHaQ,1,0.9999535
japanese,470,3.5,qU3ejLMndurKQTkM01gutg,1,0.6238778
japanese,139,4.5,QaEqD7q2GtmlovBOPC6yIQ,1,0.9995141
japanese,233,4,j-a8HUcsBJXHV2IfF786jw,1,0.9999535
japanese,183,4,rn6SmSqAYx2kLFIAxytMMQ,1,0.9999535
japanese,108,4,RH0oa1kJHJezBRHFFsfomg,1,0.9996178
japanese,512,3.5,NlgC8TjNuf8sy6qg2xpqsQ,1,0.6238778
japanese,547,3.5,dSTqi-b2mXb-cZhUHPezUg,1,0.6238778
japanese,215,4,VR7vl4qSerSyEMpHc0Bp9w,1,0.9999535
japanese,200,4,ldNAjLZ9sAM0PbPcJtz5Jg,1,0.9999535
japanese,318,3.5,1-7C5Kv8B8PiIbfL3_uHlw,1,0.9213601
japanese,211,4,GfC7pvsvhZX4-QAeZ3z_Vg,1,0.9999535
japanese,172,4,fqr2YzqzG7q1ZsuP2klxww,1,0.9999535
japanese,180,4,R-dUNNbtE0gJtK5iYjARJA,1,0.9999535
japanese,216,4,zJcxZQbTSAP3q4Fy-6WAyw,1,0.9999535
japanese,256,4,T2fE7hGS83Ba-QNCOqbK4A,1,0.9999535
japanese,193,4,UTLEGU4mLmB26DiX99Ggxw,1,0.9999535
japanese,303,4,7j6CGUCw93gEsYqSetCstw,1,0.9999535
japanese,147,4,jsJdz6pvyYZjtut9vkUwBw,1,0.9996178
japanese,249,4,0Lnp_fi3gI2bfJ8RcMDfjg,1,0.9999535
japanese,233,4,Clumryf360iOnwpZ2ML8aw,1,0.9999535
japanese,194,4,PuiSQqVdC38FhwXtWOPJzw,1,0.9999535
japanese,176,4,9dikwBwukRl26W6Jqo09nQ,1,0.9999535
japanese,92,4.5,vX0_qcuVXoeeH1_24I8lSA,1,0.9995141
japanese,113,4.5,6t5xWjPLWAjJV3YFMX_oaw,1,0.9995141
japanese,395,3.5,2TWVQBY6WvzvaU1taRXHCw,1,0.9213601
japanese,56,4.5,fDeC90b2ZqPQClL62jOUmw,1,0.9991274
japanese,286,3.5,g8i7ZoTri1fUGkaIM6fP9A,1,0.9213601
japanese,246,4,aK2ipD9K8-usBw_gkvvJuw,1,0.9999535
japanese,139,4,cZAh6BzEeMI5fofWeDvuhw,1,0.9996178
japanese,123,4,SUHJfh7H2NiQx8c5OWoAyQ,1,0.9996178
japanese,330,3.5,oKtDrJA7uaRvbrgBhF4Q5Q,1,0.9213601
japanese,285,3.5,TiBeYTtuJfTv616H1ZGpjQ,1,0.9213601
japanese,424,3.5,qF7MR9gKSkDrIA0ACw4TZw,1,0.6238778
japanese,141,4,s8W7-_v13OFJ-671FpL23w,1,0.9996178
japanese,263,3.5,oEZgjH40y-3SVYSD9tnUkQ,1,0.9213601
japanese,9278,4,44SY464xDHbvOcjDzRbKkQ,1,0.9992624
japanese,4787,4,-134ZvJ4lgiqx-sjRBWQ9g,1,0.9992624
japanese,2745,4,t1w4qyqyfEdTPhoy-5t3FA,1,0.9992624
japanese,3078,4,TN4RnyqHMSupRFot4Q-_EA,1,0.9992624
japanese,1925,4,7EaiwMVaNdQibSs0yYkE5Q,1,0.9996716
japanese,1692,4,klAhw3xLQi9GF1tf_HnS7w,1,0.9996716
japanese,1084,4.5,zGAQqDu0Ak2khVYs9WdQxw,1,0.9995826
japanese,1606,4,7iY35991NhQ1AShJZCNZgA,1,0.9996716
japanese,1501,4,5QgBCrAbXbM1ORiqZDrBPQ,1,0.9996716
japanese,1371,4,Lbs8QBRN1U7IYBo5Mcv-RQ,1,0.9996716
japanese,3829,3.5,HfJhenvKDi-ds8SUJFwrLg,0,0.4246736
japanese,1462,4,bB8dHfAEJrF5tNcHr0yJjA,1,0.9996716
japanese,1480,4,HZWHBfeuP4Fb6y8b8uqnbA,1,0.9996716
japanese,639,4.5,8fr5FYU1ip0phERt1mrekg,1,0.9995826
japanese,638,4.5,FlZ1zdVEKWv7dwqm8Uw8-w,1,0.9995826
japanese,1153,4,OLSSJIp8pu5UlugTF7tuHA,1,0.9996716
japanese,875,4,6qzNc9Z9DHYYleKqrW_K3g,1,0.9996716
japanese,885,4,DpZ7Xaub8Lhpg7VJdHaPpg,1,0.9996716
japanese,887,4,JhJLPp6KuBcD3CHCkEKJ_A,1,0.9996716
japanese,1293,4,eRtceh_W_yniAfCqJni5Bg,1,0.9996716
japanese,1533,4,raelHbSJ_gTo701c-KyXWg,1,0.9996716
japanese,1171,4,oTkzgr7hzOAdlP99Auj3GQ,1,0.9996716
japanese,1043,4,6lUsFj0KCao678o9L7QwUw,1,0.9996716
japanese,1130,4,J9UA6rzI5WW_cDGjwDnF5g,1,0.9996716
japanese,966,4,QR1YIRzFjd2bi5iBzT9zXg,1,0.9996716
japanese,371,4.5,nEkVibaTuIFEcTNtltFgJg,1,0.9999409
japanese,1158,4,YC-wGlO0oOkEIaCEDZv-ag,1,0.9996716
japanese,719,4,GlPJPpKvPR4d8dmcSEYpdA,1,0.9996716
japanese,1277,4,i8ejDDR4COtukAAA1Ls5fw,1,0.9996716
japanese,699,4,ZfuZ2byArGq-5j8zX8Afeg,1,0.9996716
japanese,1486,3.5,Ad3dUoLatOdNtB4LxfmmWg,1,0.6238778
japanese,1145,4,P_UREWCQxEYVbBa-KW_Wew,1,0.9996716
japanese,607,4,GpCZORguVJZGpd5GoL9Arg,1,0.9996716
japanese,427,4.5,TBp9gdS6xEbSQqffVZ7iag,1,0.9995826
japanese,1028,4,bJgl6cDIBIMlgrntQbxt1g,1,0.9996716
japanese,742,4,lxQ-tzFmL1tmUqZUN-CSRQ,1,0.9996716
japanese,943,4,eS9mTLlWwu_Ap2ROMQWPxg,1,0.9996716
japanese,556,4,BPZfuPvSxCfoppU4lPFm0Q,1,0.9996716
japanese,826,4,9jRwUN3z7k0seLOzWERVeg,1,0.9996716
japanese,424,4.5,ytABgZNWnFXQUjOYjh460A,1,0.9995826
japanese,845,4,m6sYBuozGY1JhnHlBf1Bzg,1,0.9996716
japanese,431,4.5,diCW3Pj1PTVRSyol_d7cZw,1,0.9995826
japanese,989,4,SxKvgnkMMZdhBJcxxKQnww,1,0.9996716
japanese,613,4,tT6teP3ZfCAfvdPdDoqG4A,1,0.9996716
japanese,879,4,KfaG5PoTEPpbODHBta9irw,1,0.9996716
japanese,1398,3.5,9xRIcn0jTyvWNH9aBO3oAA,1,0.6238778
japanese,971,4,dtk1Cstz5MHr-B1AOM_nXA,1,0.9996716
japanese,857,4,i9W3EVA6FjB6lWWSEmhndA,1,0.9996716
japanese,673,4,wjIyCBEpCG_HRp8veiI0YQ,1,0.9996716
japanese,590,4,wWmVAc4NnB3q0onYRM-RkA,1,0.9996716
japanese,733,3.5,tznio-FInuk87Y15Dgq5iw,1,0.6238778
japanese,925,3.5,wqYHhMnpdfUVGL5JI3Wi_A,1,0.6238778
japanese,372,4,MM5P9cKlzovYLcf5qf2SwQ,1,0.9999535
japanese,262,4.5,0vg2Z-HPwkyVVX613j2ysg,1,0.9999409
japanese,482,4,NRJq2BNcbjqAyxUB_bw7gw,1,0.9996716
japanese,486,4,HFn1sPqKSzvxaMk2n2ZtJw,1,0.9996716
japanese,621,4,EvAJBgBdgOt1jx1EufRN7w,1,0.9996716
japanese,664,4,oyyubJoK0VZ2V3a5sVJULg,1,0.9996716
japanese,206,4.5,YMh3vH--fzLqiOAyL_3T5w,1,0.9999409
japanese,184,4.5,WHXgDm3kcU-aONfjR8tX0A,1,0.9999409
japanese,506,4,OLY3Ppf7PHFeT0j_O6ptVg,1,0.9996716
japanese,376,4,itH4GH2Mw2D5n5kkQAtMog,1,0.9999535
japanese,386,4,VaL9GaBR_GR-q9d1VzJF3g,1,0.9999535
japanese,490,4,itblJyiTY2h2ACidLk66oA,1,0.9996716
japanese,225,4.5,LTfR_0NiS7OIRCfkaAJg9w,1,0.9999409
japanese,286,4.5,OFfZUS-nu6NDnsWe1B2bUQ,1,0.9999409
japanese,279,4,af_i3fBov6BCMSfp5rrAdg,1,0.9999535
japanese,643,4,8iSU_z2JkjjUEjm-Ur470w,1,0.9996716
japanese,164,4.5,cLxp5gIPWIhmvpmdPo7BsA,1,0.9995141
japanese,433,4,TeBthQZ2xpxyvXheS08ovw,1,0.9996716
japanese,347,4,je92kXXWjANmiN-dfwNapg,1,0.9999535
japanese,804,3.5,2f0EWTvp3YDtGNKEEXKKhA,1,0.6238778
japanese,216,4,6FZf17rNThWKoF4EU18wnw,1,0.9999535
japanese,530,4,W5RSIwNKBa7k0jeAs5KDYg,1,0.9996716
japanese,475,4,juoHZs-uMmqW4gQ1iISvxA,1,0.9996716
japanese,216,4.5,7xpbioe88rnW7JjzLEQeRg,1,0.9999409
japanese,665,3.5,0vSAR3Ym2fuehBvHSZyqIQ,1,0.6238778
japanese,759,3.5,uaFHoq-a5XqxF-bsOK9_Qg,1,0.6238778
japanese,333,4,HVwZqjXB39xb2wJeQBX8Gw,1,0.9999535
japanese,327,4,sLxHi6kOAEV6iqr45jzb_Q,1,0.9999535
japanese,357,4,d8qCvlsG3jwxQPZc_OGogQ,1,0.9999535
japanese,278,4,l_RAv09V67j-Hm9dyZxWhw,1,0.9999535
japanese,286,4,cL8TLMCbs2B-vgy3SFtPGg,1,0.9999535
japanese,485,4,wQU3LMmOPNzxL-ptOi_F5w,1,0.9996716
japanese,139,4.5,PBowYD8-vzqbv4yx0TilVg,1,0.9995141
japanese,213,4.5,AtUxlW7ltZb73ZXMwpkY_g,1,0.9999409
japanese,179,4.5,kN3rkbjvqkY62CDRYUVz4g,1,0.9999409
japanese,350,4,IkQGg0Tihg6cxUZcq9dtnQ,1,0.9999535
japanese,409,4,k4QfaFoqtpEZ1LZylJZqww,1,0.9999535
japanese,327,4,8NDTQb7JLHd4r0yDmpzjUA,1,0.9999535
japanese,400,4,zuiEL6WWZ0OXGS5whWfqGA,1,0.9999535
japanese,157,4.5,diz6_4TVSP6EdWEZCZ0Acg,1,0.9995141
japanese,469,3.5,0FOE_TW-91b9wN661lZMyQ,1,0.6238778
japanese,787,3.5,x593rd-PSjGje4Uks1FKEg,1,0.6238778
japanese,350,4,ynIx549QFj29o84y1RSGyw,1,0.9999535
japanese,183,4.5,XKDHsS8PevoEdFLNtt05FA,1,0.9999409
japanese,90,5,AFt1Qcec4_JNr6PWpkRYyw,1,0.9901642
japanese,268,4,kAM_S06FQlhtSSyrzrJb6w,1,0.9999535
japanese,323,4,u5V6wQQv3e4BmbyzUDYLNQ,1,0.9999535
japanese,218,4,EBIjeMlkgU12CyCcUDj-kg,1,0.9999535
japanese,1074,4,-J8VuX3wGrYSOBu2G0hMsw,1,0.9996716
japanese,990,4,ONQRhDuWv0e9R5xOiI7YAA,1,0.9996716
japanese,496,4.5,wSGZA3DOFSUvALZRKCM_Sw,1,0.9995826
japanese,928,4,RElijPqDOAPTHT3J4n_FEA,1,0.9996716
japanese,658,4,pqebqpVTT8bR_s9iEu8dOA,1,0.9996716
japanese,517,4,wcwftlB-61XG4ymGTR61aw,1,0.9996716
japanese,689,4,Brs_MJhAXe60iMnlpeqkKA,1,0.9996716
japanese,361,4.5,7OMGEtFWT6sdd9TVuoGqJQ,1,0.9999409
japanese,802,4,abNHO9-xlCsv31gghCUuxw,1,0.9996716
japanese,277,4.5,AjlmpAQV8W4--y0EksO-9g,1,0.9999409
japanese,614,4,ZrzSDDj54aUlPqn4MQMKeQ,1,0.9996716
japanese,780,4,UB5emSFilql0J10Jx4AHXA,1,0.9996716
japanese,387,4,oJZq1JmKalXXjqWRKfIjwA,1,0.9999535
japanese,879,4,DPDznXYX5DBLBASKfxQ-DQ,1,0.9996716
japanese,539,4,nrxSzq-VxLqD7aFkE4SH3Q,1,0.9996716
japanese,645,4,_FhKGcCbiYgtkXcCiwTAiA,1,0.9996716
japanese,729,4,Ms1p17KsYteDlkvHnllC2g,1,0.9996716
japanese,1253,3.5,qiw9Kgsu5YVGrQL_OeDmcQ,1,0.6238778
japanese,392,4,7rxg-tWPc1jK7Cikn5R86g,1,0.9999535
japanese,492,4,xrnk8mgoV7up6fauVmugpw,1,0.9996716
japanese,582,4,GBWMJJ4_rDWqiXJ7AvHAOg,1,0.9996716
japanese,807,4,b7Eg41LKjL2BtOXEqVCoeQ,1,0.9996716
japanese,1503,3.5,P8YbK6_2TnXHojrs0ycisg,1,0.6238778
japanese,547,4,bHGETjP_InKy0sIVHFgHyw,1,0.9996716
japanese,739,4,fePu8xy0ir_ikZcS_vVSBA,1,0.9996716
japanese,819,4,ev6e12vhY_0y4qE1cRhv0A,1,0.9996716
japanese,357,4.5,axqp3pGJXnTLgq2QrPyDyQ,1,0.9999409
japanese,569,4,kr_Wu5m0P-AEghraNqXeTA,1,0.9996716
japanese,981,3.5,MvmuCDXPliFUYJ7B7Y02AA,1,0.6238778
japanese,873,4,RjeW_l8OF99rn5df5-Rj4g,1,0.9996716
japanese,428,4,vec8jeVbbSGzVlStl0Xp_Q,1,0.9996716
japanese,579,4,O9WmKufAUqDM0j2HpgLVlw,1,0.9996716
japanese,535,4,8NVN6Nldm7AGoGaABBZMRw,1,0.9996716
japanese,223,4.5,pNe8ZCkGTe4cXfKdOF7kYQ,1,0.9999409
japanese,722,4,D65eObUbArHu6UiQsUasgw,1,0.9996716
japanese,578,4,9bAyxRD6RsGEUQw424ovQA,1,0.9996716
japanese,593,4,00mykkev3tKCjTsKV60yOA,1,0.9996716
japanese,906,3.5,EzuRT_4vOrvWdHqZzEFf0w,1,0.6238778
japanese,805,3.5,JRmQRFEEnSUdAcesHun9AQ,1,0.6238778
japanese,534,4.5,mESab-FqL5QqSVsnX72asQ,1,0.9995826
japanese,422,4,6xPlSpyxE3PLJVeRvt2BwQ,1,0.9996716
japanese,149,5,MmXZLVwWcYugi_TXSHmjeQ,1,0.9901642
japanese,652,4,CqQ2Og9kf-LhlUWtODalCQ,1,0.9996716
japanese,378,4,ckDKWs7pyXpRYi06sVedrA,1,0.9999535
japanese,702,3.5,gZqwq8kE-Z3-DdZGOEjOkQ,1,0.6238778
japanese,570,4,VVlHJ6_sJbRAodV5lCzBnA,1,0.9996716
japanese,453,4,LkT2-XYjuCSmObs8rOLdzA,1,0.9996716
japanese,551,4,y_ylOQzCP-9D_4DcUIJ3jA,1,0.9996716
japanese,510,4,ZaJS8EKQNSaQpwpmgN-vVw,1,0.9996716
japanese,461,4,-x81DhQ4eHrknZUcFg5g7w,1,0.9996716
japanese,131,4,aTzxrI2o3vH_HQkqeFszzg,1,0.9996178
japanese,66,4.5,ct58a_D8Z8DoJt7luB50wQ,1,0.9991274
japanese,94,4,15R8rx9SHKNVYBwgAuTyGA,1,0.9996178
japanese,113,4,ww-GIpxS6L6nUKJWtmI0kA,1,0.9996178
japanese,95,4,AnrLdpW6G-tXQ7xhBYiA5g,1,0.9996178
japanese,189,3.5,wcs0Qm2PshPz0ifTsJK3YA,1,0.9213601
japanese,328,3.5,2SMaAUcbNjW7vSwdg38P2Q,1,0.9213601
japanese,228,3.5,dspLTxhT3Po_lgpUOnYLHg,1,0.9213601
japanese,112,4,nhez4xxvwwYIQEN2Vrj9mQ,1,0.9996178
japanese,101,4,MDWt-rtGxUnIcpIi-817Rg,1,0.9996178
japanese,165,4,VzstANC68PM1BbyOcDXEtw,1,0.9996178
japanese,243,3.5,k9SHpkjwlYnXZkSLVtl11w,1,0.9213601
japanese,609,3,8bnQ06S07cxZNIW1ljBURA,1,0.6238778
japanese,87,4.5,hdiTkEnD14VpXNl-APTg2g,1,0.9995141
japanese,302,3.5,xAEs5QnuL8uMNWjmUGpK7g,1,0.9213601
japanese,293,3.5,etIbdlTKz2yLkvr9MWNPvw,1,0.9213601
japanese,77,4.5,jt-0y4RJ20ONbkxxNWG_Sw,1,0.9991274
japanese,319,3.5,V96YbhzyAGsDByRrCWpBZA,1,0.9213601
japanese,172,4,6gcGQJ20q0J-ODZ6srB3Ow,1,0.9999535
japanese,78,4.5,Zjdtcex73QIz2_MvEvDrFQ,1,0.9991274
japanese,469,4,D3LtTiVtIPOcUT_bjxztRA,1,0.9996716
